type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,pc_timestamp
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592028578,0,28,0,0,592.170202,128,69.8570 1.0000 19.6469 19.4165 17.4642 19.9249 17.4642 16.1245 15.5242 14.3178 15.0000 16.0312 14.0000 14.0357 15.0333 14.1421 16.1245 14.1421 15.0333 15.0333 14.0357 14.0357 13.0384 13.0384 14.0357 13.0000 14.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 21.2132 21.5870 19.9249 22.1359 22.8473 22.8254 22.8254 22.4722 21.6333 20.2485 21.9545 21.0950 23.0217 20.2485 20.2485 19.7231 21.0950 19.6977 20.5913 21.4709 21.4709 20.5913 18.3848 23.4094 19.9249 22.4722,2025-06-08 17:14:57.874
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-76,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,592066065,0,101,0,0,592.207438,256,111.8258 5.0000 25.0000 23.4307 26.2488 26.6271 23.8537 23.8537 23.0217 23.7065 24.4131 24.6982 23.2594 21.4709 25.0599 24.5967 26.8328 25.4951 24.4131 25.4951 27.2029 26.6271 26.4008 24.0416 24.7588 25.4951 25.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.8035 25.0000 22.2036 24.1868 19.6977 19.9249 22.8473 23.2594 22.8473 19.7231 16.9706 22.8035 22.8473 19.6977 21.9545 20.8087 17.2047 16.6433 20.8087 21.9317 23.4307 23.4307 19.7231 24.4131 23.4307 26.6271,2025-06-08 17:14:57.911
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592127062,0,28,0,0,592.268570,128,69.8570 1.0000 22.3607 23.5372 20.2237 23.1948 21.3776 20.3961 20.2237 18.0278 19.3132 18.7883 19.6977 17.4642 19.2354 18.7883 20.1246 17.8885 20.6155 18.9737 16.7631 18.4391 16.2788 16.2788 17.4642 16.2788 17.1172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 20.6155 20.2237 21.0950 20.0998 21.0238 23.0217 23.0217 21.2132 21.3776 21.3776 24.1868 21.0238 22.2036 21.0238 21.0950 22.0227 23.0000 22.0227 22.0227 24.0208 21.0000 21.0238 21.0000 24.0832 24.7386 26.1725,2025-06-08 17:14:57.970
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-70,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,592167260,0,101,0,0,592.308627,256,111.8258 5.0000 23.4307 24.4131 24.2074 23.6008 23.0217 23.0217 23.0217 20.2485 22.8035 21.9545 22.4722 21.9317 23.2594 22.3607 24.5967 22.3607 24.5967 23.8537 23.0217 23.0217 23.0217 20.8087 20.6155 20.5183 21.9317 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 20.5183 20.5183 19.8494 20.6155 20.0000 21.6333 22.4722 22.4722 22.3607 21.0950 24.4131 20.5913 21.9545 23.3238 21.6333 21.0950 22.2036 21.4009 22.6716 22.8035 22.0227 23.3452 21.9317 24.0832 23.4307 25.4558,2025-06-08 17:14:58.010
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592224491,0,28,0,0,592.365930,128,69.8570 1.0000 24.1868 23.3452 22.2036 24.3311 22.2036 21.0950 22.0000 19.0000 20.2237 22.3607 23.5372 23.7697 23.5372 22.8035 24.5153 24.3311 25.1794 26.0768 24.0000 24.0208 22.0227 22.0907 23.0217 21.2132 23.5372 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 26.8328 22.8254 20.5913 23.2594 23.7065 26.2488 27.5862 28.6007 25.0000 24.0416 23.6008 24.0832 23.4307 23.0217 23.4307 23.6008 21.0238 21.9545 25.9422 25.9422 22.8254 24.5967 22.8473 25.2982 23.5372 26.5707,2025-06-08 17:14:58.068
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-70,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,592268067,0,101,0,0,592.409425,256,111.8258 5.0000 24.1661 24.5967 21.0238 22.8473 21.4709 21.9545 21.0950 18.8680 19.7231 20.0000 21.4009 19.8494 20.6155 19.8494 21.2603 20.5183 20.6155 22.2036 20.2485 20.0000 18.8680 20.1246 18.8680 18.7883 16.7631 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 25.0799 24.1661 26.0000 24.3516 22.3607 25.4951 25.4951 27.0000 25.0799 24.3311 27.1662 23.3452 26.4764 24.3311 21.5870 22.2036 23.5372 21.2132 22.1359 23.0868 23.7697 23.4094 24.3516 23.7697 23.4094 27.5136,2025-06-08 17:14:58.115
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592323088,0,28,0,0,592.464563,128,69.8570 1.0000 24.6982 24.1661 21.5407 25.6320 22.4722 22.8473 21.5407 19.2354 19.2354 21.6333 20.8087 20.0000 20.2485 19.4165 22.2036 19.4165 21.4709 20.5913 18.7883 17.8885 16.1555 16.1555 16.5529 15.2315 15.5242 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 21.1896 22.8035 22.8035 23.5372 23.3452 26.0768 25.0200 24.0000 23.0000 23.0000 26.0768 22.0907 25.0799 22.2036 23.0217 22.2036 24.0832 22.2036 25.1794 25.1794 23.1948 23.5372 23.5372 27.2029 24.6982 27.8927,2025-06-08 17:14:58.165
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,592369777,0,101,0,0,592.511137,256,111.8258 5.0000 25.4951 25.7099 23.7697 24.5153 23.3452 22.3607 22.3607 20.2237 23.3452 22.0907 20.0250 20.0000 21.0238 20.0250 21.0000 18.0278 20.0250 19.0263 18.1108 17.2627 16.1245 16.1245 15.1327 16.2788 14.8661 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.5610 23.7697 22.8035 23.7697 24.3516 26.8328 26.8328 25.9422 25.9422 25.5539 28.3019 26.4197 26.8328 26.4197 25.9422 24.5967 25.4951 26.4008 26.4008 27.5136 24.6982 25.2982 26.2488 27.8927 26.9258 26.5707,2025-06-08 17:14:58.213
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592425667,0,28,0,0,592.567100,128,69.8570 1.0000 25.0000 26.2488 20.8806 27.8568 23.7697 24.3516 22.5610 21.5870 21.8403 24.1868 23.5372 22.0227 21.2132 22.2036 25.1794 21.3776 23.3452 22.8035 21.1896 20.2485 19.3132 18.7883 21.5407 18.3848 20.5913 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 25.0799 25.9422 23.3238 24.6982 23.8537 27.0185 26.4008 26.1725 23.3452 24.0832 27.0185 22.2036 24.0832 24.4131 23.6008 22.4722 24.6982 23.3238 25.5539 24.1868 25.5539 23.3238 23.3238 27.5136 24.3516 28.6356,2025-06-08 17:14:58.269
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,1,5,0,1,1,1,0,0,0,-96,1,6,0,592476078,0,101,0,0,592.617422,256,111.8258 5.0000 24.7386 23.7697 22.8035 22.3607 20.6155 21.2132 19.2354 19.2354 20.0000 18.0278 19.0263 17.0294 19.1050 18.0278 20.0000 18.1108 17.0000 16.2788 15.5242 17.2627 15.5242 14.1421 14.3178 13.9284 13.9284 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.0227 21.0000 23.1948 23.1948 23.3452 24.3311 24.7386 23.7697 24.3516 26.5707 25.0000 23.4094 24.3516 23.0868 24.6982 25.2982 23.7697 23.0868 24.3516 25.0000 25.7099 25.7099 26.6833 25.2982 25.3180 26.4764,2025-06-08 17:14:58.328
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592544651,0,28,0,0,592.686165,128,69.8570 1.0000 25.0000 24.5153 22.3607 25.7099 22.3607 24.5153 21.5870 20.6155 20.8806 23.7697 21.5407 19.6977 21.9317 21.5407 22.8473 22.8473 22.4722 24.0416 19.6469 19.9249 18.2483 18.2483 19.4165 16.2788 19.1050 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 23.0868 22.3607 20.3961 23.1948 23.1948 25.0000 24.0000 24.0832 24.0208 23.0217 25.0000 23.0000 25.0200 25.0200 24.0000 24.0208 23.0217 24.0208 26.0768 27.0185 26.0192 25.0799 23.0868 29.4279 24.3311 28.2843,2025-06-08 17:14:58.388
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,1,5,0,1,1,1,0,0,0,-96,1,6,0,592573532,0,101,0,0,592.714915,256,111.8258 5.0000 25.0000 23.0217 24.4131 23.0217 23.3238 21.0950 21.9545 20.2485 20.8087 21.0238 19.9249 19.3132 18.9737 19.6977 20.6155 19.6977 19.6977 19.6977 18.3576 18.7883 16.6433 16.1245 15.2643 16.6433 14.8661 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.2354 20.2485 19.4165 20.8087 20.6155 23.4307 21.9317 23.3452 21.9317 22.6716 24.0832 22.0227 21.9317 22.6716 22.6716 22.6716 23.3452 22.6716 21.9317 24.8395 22.8035 24.2074 24.4131 23.6008 23.6008 25.0000,2025-06-08 17:14:58.421
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592633388,0,28,0,0,592.774812,128,69.8570 1.0000 23.0217 24.0208 21.0238 24.0208 22.0227 21.0238 21.0238 18.0278 21.0950 20.6155 20.2237 18.9737 19.6469 19.6469 22.5610 18.9737 19.4165 19.2354 18.2483 18.1108 17.0000 16.0312 18.0278 16.0000 16.0312 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.1050 20.0000 19.0000 20.0250 20.0998 22.3607 21.5870 20.6155 19.6469 20.8806 23.3452 20.3961 22.5610 20.3961 21.3776 21.0950 22.2036 20.2237 23.0868 24.1868 23.1948 22.0907 22.0907 26.0000 23.0217 26.0000,2025-06-08 17:14:58.476
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-74,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,592675029,0,101,0,0,592.816400,256,111.8258 5.0000 22.0227 20.0000 22.0227 23.1948 19.0263 20.0250 21.0238 19.4165 17.4642 18.6815 20.8806 22.5610 23.4094 18.9737 21.8403 17.7200 22.5610 19.4165 20.3961 20.2237 18.0000 19.0000 19.0263 18.0000 20.0250 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 24.1868 25.4951 24.7386 26.2488 24.1661 27.8568 24.6982 25.0599 25.0599 23.7065 24.1661 20.5913 23.3238 21.0238 21.5407 22.8473 24.1661 17.8885 22.1359 20.6155 22.3607 20.3961 22.2036 21.0238 23.0217 23.0868,2025-06-08 17:14:58.519
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592728974,0,28,0,0,592.870444,128,69.8570 1.0000 22.0227 22.0227 21.2603 24.0832 21.2603 20.6155 19.8494 17.2047 17.4929 19.7231 18.3576 17.8885 18.3576 18.3576 20.1246 18.3576 19.7231 18.8680 17.2047 17.2047 16.4012 15.6205 17.8045 14.8661 15.5563 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.2094 21.9317 20.0000 21.2603 21.2132 24.0832 22.2036 23.6008 21.6333 22.8254 24.2074 21.4009 24.4131 22.2036 23.6008 22.8035 22.2036 20.8087 24.8395 24.8395 23.6008 23.4307 21.4009 27.5862 23.3452 26.8701,2025-06-08 17:14:58.573
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-72,11,1,5,0,1,1,1,0,0,0,-96,1,6,0,592773336,0,101,0,0,592.914800,256,111.8258 5.0000 24.1661 21.0238 21.0950 21.9545 22.2036 20.2485 21.2603 20.0000 16.9706 19.7990 19.7990 18.3848 21.2603 19.7990 21.9317 19.1050 20.5183 19.8494 18.4391 20.0000 18.6011 17.2047 18.0278 17.2047 15.6525 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.6977 19.9249 18.9737 21.5870 20.2237 22.5610 21.5870 21.2132 23.3452 22.0907 23.1948 22.2036 23.1948 22.2036 21.3776 20.3961 22.5610 21.8403 23.0868 22.8035 22.8473 22.4722 22.1359 24.3516 22.8473 24.3516,2025-06-08 17:14:58.616
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592828989,0,28,0,0,592.970400,128,69.8570 1.0000 20.2485 20.8806 17.7200 20.2485 18.9737 17.4642 17.7200 15.5242 17.0294 17.0294 18.0278 16.0000 16.0000 16.0000 17.0000 17.0000 18.0278 16.1245 15.2971 15.2971 14.3178 14.1421 14.3178 13.3417 13.6015 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 20.2485 21.9317 21.4709 22.3607 21.9545 23.8537 23.0217 24.8395 22.0227 21.4009 24.4131 21.6333 23.6008 20.8087 21.4009 21.9545 21.0950 21.0950 23.3238 21.9545 21.0950 21.9545 21.4709 23.7697 21.1896 23.2594,2025-06-08 17:14:58.671
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-72,11,1,5,0,1,1,1,0,0,0,-96,1,6,0,592876621,0,101,0,0,593.017977,256,111.8258 5.0000 27.8029 29.0689 27.0185 27.8029 25.0000 22.8254 24.8395 21.4009 21.2603 24.6982 23.7065 23.7065 24.1868 25.0599 22.8254 22.4722 24.4131 23.0217 22.0227 21.4009 21.2132 22.0227 21.9317 20.5183 20.5183 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 24.2074 24.2074 23.4307 24.7588 24.7588 24.8395 25.4951 25.8070 24.4131 24.2074 24.2074 25.8070 25.6125 25.4951 25.8070 24.2074 24.0832 22.0227 26.2488 27.0185 25.4951 24.7588 25.4951 27.6586 28.3196 28.4253,2025-06-08 17:14:58.722
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,592932793,0,28,0,0,593.074272,128,69.8570 1.0000 23.4307 23.4307 22.0227 23.6008 21.2603 21.2603 21.2603 18.4391 21.2132 21.2603 19.8494 18.4391 19.7990 19.8494 20.5183 19.1050 19.7990 18.4391 16.4012 17.8045 15.8114 15.8114 16.6433 14.4222 14.7648 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 19.7990 21.2603 20.0000 20.6155 20.2485 22.8254 21.4709 23.2594 21.0238 21.0238 23.2594 21.4709 23.7065 21.4709 22.3607 21.9545 22.8254 21.4709 23.3238 23.3238 22.4722 21.9545 22.4722 25.6125 23.4307 25.8070,2025-06-08 17:14:58.776
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,592976769,0,101,0,0,593.118105,256,111.8258 5.0000 24.0832 24.0416 20.5183 22.6716 20.5183 19.8494 20.6155 17.0294 15.8114 19.4165 18.3576 17.0000 18.8680 18.0278 19.7231 17.2047 18.6011 17.0294 15.6205 16.2788 14.8661 15.0000 14.8661 14.1421 13.4536 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.8680 19.8494 18.4391 20.5183 20.5183 21.9317 20.8087 22.2036 21.6333 20.8087 22.2036 20.8087 22.2036 21.4009 22.2036 20.6155 22.2036 20.6155 22.0227 22.6716 22.0227 22.6274 22.6274 23.3452 22.6274 25.6125,2025-06-08 17:14:58.822
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,593030808,0,28,0,0,593.172283,128,69.8570 1.0000 21.0238 21.4709 18.3576 24.1868 21.0238 17.7200 21.0238 17.7200 17.0000 19.4165 18.2483 18.2483 21.2132 19.2354 21.3776 21.2132 19.9249 18.9737 20.2485 19.3132 17.0880 17.4642 18.9737 18.0278 17.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 30.6105 29.7321 30.4138 28.3196 27.6586 29.6816 30.0167 28.6356 25.5539 24.5967 25.8070 24.1868 23.7065 21.4009 23.0217 19.1050 21.2603 23.3452 21.9317 22.6716 21.9317 20.5183 19.8494 22.4722 23.7065 25.5539,2025-06-08 17:14:58.873
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-72,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,593077053,0,101,0,0,593.218401,256,111.8258 5.0000 20.2485 19.4165 19.4165 19.4165 17.8045 18.6011 18.0278 18.6011 15.5563 16.2788 16.2788 15.5563 16.2788 15.5563 14.8661 17.0294 16.2788 14.8661 14.8661 12.8062 12.8062 12.2066 11.6619 10.8167 9.4340 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.8035 23.8537 23.8537 24.1868 23.7065 24.6982 24.6982 23.4094 23.4094 25.2982 25.2982 24.3516 23.4094 22.8473 23.4094 23.7697 22.8473 23.7697 23.7697 23.7697 21.9317 24.1868 23.7065 25.0599 22.8254 22.8254,2025-06-08 17:14:58.926
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,593137969,0,28,0,0,593.279400,128,69.8570 1.0000 21.1896 22.8473 18.3848 20.2485 18.7883 18.3848 17.8885 16.1245 15.2315 17.2047 16.2788 16.2788 18.4391 15.8114 19.2094 16.2788 17.8045 18.0278 16.1245 16.4012 14.7648 13.0384 15.2643 15.2643 14.3178 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 20.2485 22.1359 19.6469 22.3607 20.2237 24.1868 23.0217 24.0208 22.0227 21.0238 24.0832 21.0950 22.0907 20.2237 22.0227 20.2237 22.2036 20.2237 23.1948 22.2036 22.3607 21.5870 19.4165 24.6982 22.8473 22.1359,2025-06-08 17:14:58.979
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-75,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,593180513,0,101,0,0,593.321870,256,111.8258 5.0000 24.0832 26.9072 21.9317 22.6716 19.8494 22.6274 21.9317 18.3848 24.7588 19.4165 15.6205 18.0278 18.8680 18.0278 16.5529 16.4012 15.8114 17.0294 16.2788 16.4012 14.1421 12.7279 12.7279 12.8062 12.7279 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 25.4558 27.5862 25.6125 27.8029 26.4008 28.6007 29.5296 27.7849 26.4197 26.8328 26.9258 24.5967 26.0768 27.7849 26.8328 25.9422 25.0000 26.6271 29.4109 25.0000 27.2029 25.8070 25.6125 27.0185 24.8395 25.4951,2025-06-08 17:14:59.028
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,593236184,0,28,0,0,593.377668,128,69.8570 1.0000 23.0868 21.3776 19.4165 22.2036 20.2237 19.2354 17.4642 15.5242 16.4924 17.8885 16.1555 15.6525 18.7883 14.4222 16.4012 15.0000 18.0278 15.6525 14.3178 13.8924 13.4164 13.4164 15.2643 13.9284 13.9284 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 27.1662 29.1548 27.1662 28.0179 27.1662 31.1448 31.5753 29.8329 27.8927 26.9258 29.8329 24.5153 28.8617 24.5153 25.4951 25.3180 25.0799 23.3452 28.1603 27.1662 24.1868 25.0000 21.0238 26.0000 24.0208 26.0192,2025-06-08 17:14:59.078
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-73,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,593286248,0,101,0,0,593.427628,256,111.8258 5.0000 24.4131 24.1868 25.6125 23.4307 21.0950 20.5183 21.9317 17.8045 15.5563 18.4391 20.0000 16.6433 17.2047 15.6205 15.0000 14.3178 14.8661 15.0000 13.6015 11.3137 10.6301 13.6015 12.0416 9.2195 9.2195 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 31.0644 31.3847 30.4631 31.9531 31.3847 32.8938 31.6228 29.8329 31.5753 29.4279 32.5576 30.4138 29.8329 29.1204 26.6833 28.1603 26.5707 27.5136 26.5707 26.4008 26.8328 25.9422 26.9258 30.2324 24.6982 25.5539,2025-06-08 17:14:59.129
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,593344684,0,28,0,0,593.486136,128,69.8570 1.0000 27.6586 27.6586 23.4307 27.2029 25.6125 24.8395 24.2074 21.9317 22.6716 24.2074 23.3452 22.8035 25.0000 22.0227 24.8395 21.4009 25.4951 24.0832 21.9317 22.0227 19.2094 17.8045 21.4009 20.0000 20.2485 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 21.6333 22.8254 21.9545 22.8254 22.3607 26.9258 25.6320 26.2488 23.7697 24.0416 27.8568 23.7697 25.6320 23.7697 24.6982 23.7065 26.0000 24.5967 25.9422 25.4951 26.0000 25.0599 23.3238 28.6007 25.0000 29.6816,2025-06-08 17:14:59.188
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-72,11,1,5,0,1,1,1,0,0,0,-96,1,6,0,593380220,0,101,0,0,593.521534,256,111.8258 5.0000 25.1794 25.1794 24.1868 22.3607 22.5610 22.0907 21.8403 19.9249 22.0907 22.1359 21.1896 21.5407 22.4722 20.2485 21.4709 21.1896 22.1359 21.1896 20.6155 21.5870 20.3961 18.6815 19.6469 20.2237 19.0263 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.5610 22.0227 23.0000 23.0868 23.0217 25.1794 25.4951 25.3180 23.5372 24.7386 25.7099 24.5153 25.4951 23.3452 25.7099 22.0907 23.1948 22.3607 23.0868 24.0832 24.0000 22.0907 22.0227 23.0868 25.0200 26.1725,2025-06-08 17:14:59.226
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,593438217,0,28,0,0,593.579672,128,69.8570 1.0000 19.9249 19.6469 17.7200 22.1359 21.8403 18.6815 18.9737 17.4642 20.3961 20.0998 18.0278 17.0294 18.1108 19.1050 21.0950 20.0000 21.2132 20.3961 18.4391 17.7200 15.8114 16.7631 17.7200 15.2315 16.1555 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 21.0238 24.1868 21.9545 23.3238 21.6333 25.0000 24.2074 22.6274 21.9317 21.9317 24.0416 19.8494 23.4307 20.6155 21.4009 21.4009 21.4009 20.8087 21.6333 19.4165 21.0950 20.2485 18.3576 22.8254 21.5407 24.5967,2025-06-08 17:14:59.281
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-73,11,1,5,0,1,1,1,0,0,0,-96,1,6,0,593485075,0,101,0,0,593.626415,256,111.8258 5.0000 21.4709 19.7231 19.7231 20.1246 18.7883 18.6011 17.4929 18.8680 16.9706 18.3848 17.8045 17.6918 17.8045 18.4391 17.0294 17.6918 19.2094 17.8045 17.2047 17.4929 17.0000 16.6433 17.0000 16.5529 15.8114 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 15.2315 17.0880 15.8114 16.7631 15.5242 17.4642 17.4642 18.2483 15.2971 18.2483 17.1172 18.2483 16.4924 17.2627 16.4924 16.7631 17.7200 16.7631 17.0880 19.3132 17.4642 16.5529 18.3576 18.3576 17.8885 21.0950,2025-06-08 17:14:59.329
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,593545387,0,28,0,0,593.686852,128,69.8570 1.0000 21.5870 22.8035 18.6815 20.6155 17.7200 18.0278 16.4924 16.7631 18.8680 17.8885 16.5529 13.8924 16.1245 14.7648 19.2354 14.4222 17.4929 17.4642 13.9284 15.6525 14.3178 11.7047 15.2315 13.9284 13.6015 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.5610 25.1794 23.1948 24.1868 23.0000 26.0192 26.1725 23.0868 22.2036 22.3607 24.1868 22.0907 23.1948 22.0227 22.0907 21.0000 22.0000 21.0000 23.0217 23.0217 22.0000 21.0238 22.0907 23.3452 21.1896 23.1948,2025-06-08 17:14:59.390
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-71,11,1,4,0,1,1,1,0,0,0,-96,1,6,0,593583796,0,101,0,0,593.725132,256,111.8258 5.0000 24.8395 25.6125 23.6008 25.0000 24.4131 25.5539 23.6008 22.2036 20.5913 21.6333 21.9545 23.2594 23.3238 24.6982 23.3238 22.8254 24.1868 24.4131 22.8035 21.4009 21.2603 21.2132 21.2132 19.7990 19.8494 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 18.4391 19.8494 19.1050 20.5183 20.6155 21.2603 23.3452 23.0217 22.0227 22.0227 23.4307 22.0227 22.8035 22.8035 23.4307 21.2132 20.5183 24.0832 24.0416 23.3452 22.6274 24.0832 24.4131 25.0000 26.2488 27.6586,2025-06-08 17:14:59.433
CHANNEL_STATE_INFO,collector,24:0A:C4:C9:25:D8,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,0,593649923,0,28,0,0,593.791374,128,69.8570 1.0000 23.5372 22.3607 20.3961 22.3607 20.6155 20.3961 19.4165 17.1172 18.0000 19.0263 18.0000 16.0000 17.0294 16.1245 18.0278 16.0312 17.0000 17.0000 15.0333 15.1327 13.1529 13.0384 14.0000 12.1655 12.3693 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 22.5610 22.8473 22.4722 22.3607 22.8254 26.0768 25.0000 25.6125 24.2074 22.6716 26.9258 22.4722 25.2389 22.4722 22.4722 22.8254 22.8254 21.9545 23.7697 24.5967 23.2594 21.0238 22.4722 25.0000 21.3776 25.6320,2025-06-08 17:14:59.494
